tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Yiming Zhang	This study		0.4	66.0	-89.0	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-25 14:29:50	2.14e-05	1.06e-07	1.05e-07	3.02e-08	4	273	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-980	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	980	BD7-2b	u	0	2.9999999999999997e-05	0.0	-90.0	47	848
Yiming Zhang	This study		0.4	97.6	-87.7	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 12:31:38	2.15e-05	1.05e-07	1.0099999999999999e-07	2.33e-08	4	273	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-981	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	981	BD7-2b	u	0	2.9999999999999997e-05	0.0	-90.0	48	853
Yiming Zhang	This study		0.7	205.1	-74.3	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 16:04:08	1.98e-07	1.8600000000000002e-09	1.5e-09	2.92e-10	4	273	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-982	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	982	BD7-2b	u	0	0.0	0.0	-90.0	49	853
Yiming Zhang	This study		0.6	166.4	-72.5	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-27 12:47:07	1.7600000000000001e-07	1.07e-09	1.46e-09	2.8e-10	4	273	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-983	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	983	BD7-2b	u	0	0.0	0.0	-90.0	50	858
Yiming Zhang	This study		0.4	77.6	-87.7	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-28 08:41:02	2.11e-05	9.679999999999999e-08	9.49e-08	2.23e-08	4	273	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-984	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	984	BD7-2b	u	0	2.9999999999999997e-05	0.0	-90.0	51	848
Yiming Zhang	This study		0.4	79.6	-88.3	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-30 12:50:46	2.17e-05	1.0300000000000001e-07	1e-07	2.37e-08	4	273	BD7-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-985	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	985	BD7-2b	u	0	2.9999999999999997e-05	0.0	-90.0	52	858
Yiming Zhang	This study		0.6	176.0	36.9	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-18 16:52:33	1.31e-05	5.3600000000000004e-08	9.34e-08	1.0099999999999999e-07	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-986	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	986	BD7-3b	u	0	0.0	0.0	-90.0	0	273
Yiming Zhang	This study		0.4	174.5	36.9	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-19 10:16:44	1.31e-05	1.49e-08	7.71e-08	7.87e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-987	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	987	BD7-3b	u	0	0.0	0.0	-90.0	1	373
Yiming Zhang	This study		0.4	180.5	36.3	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-19 15:05:26	1.3000000000000001e-05	1.33e-08	6.59e-08	7.45e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-988	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	988	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	2	373
Yiming Zhang	This study		0.4	176.7	35.1	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 10:18:55	1.24e-05	1.29e-08	6.49e-08	7.16e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-989	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	989	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	3	473
Yiming Zhang	This study		0.3	178.0	36.1	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 13:28:12	1.26e-05	1.07e-08	5.25e-08	7.01e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-990	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	990	BD7-3b	u	0	0.0	0.0	-90.0	4	473
Yiming Zhang	This study		0.3	175.7	37.0	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 17:22:04	1.22e-05	1.04e-08	4.22e-08	6.81e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-991	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	991	BD7-3b	u	0	0.0	0.0	-90.0	5	573
Yiming Zhang	This study		0.3	176.5	36.3	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-21 11:53:36	1.21e-05	1.03e-08	4.28e-08	7.05e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-992	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	992	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	6	373
Yiming Zhang	This study		0.4	178.2	34.6	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-21 15:09:44	1.17e-05	1.5e-08	4.37e-08	6.96e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-993	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	993	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	7	573
Yiming Zhang	This study		0.4	176.1	30.2	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-22 12:23:19	1.07e-05	1.22e-08	3.83e-08	6.580000000000001e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-994	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	994	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	8	673
Yiming Zhang	This study		0.3	176.3	34.5	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-22 15:02:10	1.11e-05	9.490000000000001e-09	4.1399999999999994e-08	6.43e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-995	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	995	BD7-3b	u	0	0.0	0.0	-90.0	9	673
Yiming Zhang	This study		0.4	177.5	36.1	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-23 10:58:13	1.11e-05	1.46e-08	4.74e-08	6.22e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-996	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	996	BD7-3b	u	0	0.0	0.0	-90.0	10	698
Yiming Zhang	This study		0.4	173.5	33.1	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-23 14:01:54	1.06e-05	1.69e-08	5.2e-08	6.29e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-997	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	997	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	11	573
Yiming Zhang	This study		0.4	178.2	30.3	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-24 01:53:21	1e-05	2.06e-08	4.7800000000000005e-08	6.4e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-998	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	998	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	12	698
Yiming Zhang	This study		0.4	174.0	27.8	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-24 11:53:50	9.55e-06	1.66e-08	2.7200000000000002e-08	6.51e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-999	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	999	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	13	723
Yiming Zhang	This study		0.4	178.5	34.1	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 12:36:11	1.0199999999999999e-05	2.49e-08	4.7300000000000007e-08	6.14e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1000	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1000	BD7-3b	u	0	0.0	0.0	-90.0	14	723
Yiming Zhang	This study		0.4	173.6	35.9	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 16:12:59	1e-05	2.7e-08	4.67e-08	6.04e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1001	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1001	BD7-3b	u	0	0.0	0.0	-90.0	15	748
Yiming Zhang	This study		0.5	173.5	30.0	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 11:01:16	9.28e-06	2.16e-08	5.04e-08	6.14e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1002	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1002	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	16	698
Yiming Zhang	This study		0.5	173.8	24.2	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 14:59:00	8.66e-06	2.15e-08	4.56e-08	6.34e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1003	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1003	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	17	748
Yiming Zhang	This study		0.6	178.8	12.3	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 12:34:07	7.5e-06	2.23e-08	3.91e-08	6.2e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1004	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1004	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	18	773
Yiming Zhang	This study		0.5	174.4	33.0	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 16:31:28	8.41e-06	2.49e-08	4.37e-08	5.78e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1005	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1005	BD7-3b	u	0	0.0	0.0	-90.0	19	773
Yiming Zhang	This study		0.5	173.4	35.3	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-28 16:09:38	7.6e-06	2.61e-08	3.48e-08	5.12e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1006	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1006	BD7-3b	u	0	0.0	0.0	-90.0	20	793
Yiming Zhang	This study		0.5	177.7	16.5	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-29 14:43:12	6.39e-06	1.89e-08	2.7799999999999997e-08	4.98e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1007	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1007	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	21	748
Yiming Zhang	This study		0.4	182.3	-14.4	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 11:07:05	6.07e-06	8.38e-09	1.88e-08	4.4800000000000004e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1008	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1008	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	22	793
Yiming Zhang	This study		0.4	177.9	-28.0	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 15:00:31	6.27e-06	7.13e-09	2.14e-08	3.88e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1009	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1009	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	23	803
Yiming Zhang	This study		0.5	174.8	25.3	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 21:14:52	6.08e-06	2.12e-08	1.93e-08	4.87e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1010	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1010	BD7-3b	u	0	0.0	0.0	-90.0	24	803
Yiming Zhang	This study		0.5	178.7	34.4	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 10:18:47	5.14e-06	1.96e-08	2.3900000000000002e-08	3.83e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1011	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1011	BD7-3b	u	0	0.0	0.0	-90.0	25	813
Yiming Zhang	This study		0.4	180.4	-40.3	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 13:47:16	5.25e-06	1.7e-08	1.56e-08	2.52e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1012	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1012	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	26	793
Yiming Zhang	This study		0.4	180.3	-68.8	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 17:42:58	9.2e-06	4.21e-08	4.0199999999999996e-08	2.0499999999999998e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1013	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1013	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	27	813
Yiming Zhang	This study		0.4	159.6	-84.7	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 13:13:30	1.63e-05	7.620000000000001e-08	6.8e-08	2.8599999999999998e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1014	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1014	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	28	823
Yiming Zhang	This study		0.6	176.9	-25.2	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 17:42:38	2.08e-06	1.1100000000000002e-08	1.22e-08	1.38e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1015	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1015	BD7-3b	u	0	0.0	0.0	-90.0	29	823
Yiming Zhang	This study		0.4	179.6	20.6	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 11:18:16	1.58e-06	6.579999999999999e-09	6.8700000000000005e-09	1.09e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1016	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1016	BD7-3b	u	0	0.0	0.0	-90.0	30	826
Yiming Zhang	This study		0.4	167.2	-85.2	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 14:45:47	1.26e-05	6.19e-08	5.75e-08	2.8999999999999998e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1017	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1017	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	31	813
Yiming Zhang	This study		0.3	172.7	-88.4	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-14 15:15:05	2.7000000000000002e-05	1.0900000000000001e-07	1.1800000000000001e-07	5.7400000000000004e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1018	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1018	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	32	826
Yiming Zhang	This study		0.3	129.7	-88.6	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 14:10:26	1.82e-05	7.77e-08	7.89e-08	2.7900000000000002e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1019	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1019	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	33	829
Yiming Zhang	This study		0.5	125.9	12.8	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 10:37:42	3.7200000000000005e-07	5.92e-10	1.4400000000000002e-09	2.97e-09	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1020	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1020	BD7-3b	u	0	0.0	0.0	-90.0	34	829
Yiming Zhang	This study		0.5	123.6	33.3	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 14:02:39	3.98e-07	9.17e-10	1.4800000000000003e-09	3.0599999999999998e-09	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1021	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1021	BD7-3b	u	0	0.0	0.0	-90.0	35	832
Yiming Zhang	This study		0.3	159.9	-87.0	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 10:33:55	1.73e-05	7.28e-08	7.46e-08	1.98e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1022	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1022	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	36	826
Yiming Zhang	This study		0.4	12.5	-88.2	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 15:12:26	2.2e-05	1.05e-07	9.910000000000001e-08	5.79e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1023	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1023	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	37	832
Yiming Zhang	This study		0.4	64.2	-88.2	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 08:53:22	2.17e-05	9.880000000000001e-08	9.53e-08	3.07e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1024	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1024	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	38	835
Yiming Zhang	This study		0.4	161.9	-68.2	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 12:39:54	2.77e-07	1.19e-09	1.4000000000000001e-09	5.07e-10	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1025	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1025	BD7-3b	u	0	0.0	0.0	-90.0	39	835
Yiming Zhang	This study		0.5	182.9	-54.1	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 15:44:39	1.87e-07	1.15e-09	1.3400000000000001e-09	5.249999999999999e-10	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1026	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1026	BD7-3b	u	0	0.0	0.0	-90.0	40	838
Yiming Zhang	This study		0.4	64.4	-87.8	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-22 10:48:00	2.1600000000000003e-05	1.0300000000000001e-07	9.86e-08	3.24e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1027	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1027	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	41	832
Yiming Zhang	This study		0.4	53.8	-88.4	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-22 14:51:34	2.22e-05	1.04e-07	1.0099999999999999e-07	3.59e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1028	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1028	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	42	838
Yiming Zhang	This study		0.4	9.1	-88.3	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 12:11:54	2.23e-05	1.0300000000000001e-07	1.0199999999999999e-07	3.87e-08	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1029	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1029	BD7-3b	u	0	2.9999999999999997e-05	0.0	-90.0	43	843
Yiming Zhang	This study		0.6	195.0	-72.5	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 16:05:02	1.7899999999999997e-07	1.4000000000000001e-09	1.4000000000000001e-09	3.63e-10	4	273	BD7-3b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1030	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1030	BD7-3b	u	0	0.0	0.0	-90.0	44	843
